antibody_name,y_true,fold,esmc_model__Ridge_abserr,esmc_model__Ridge_pred,esmc_model__Ridge_high_err,esmc_model_abserr,esmc_model_pred,esmc_model_high_err,esmc_model__ElasticNet_abserr,esmc_model__ElasticNet_pred,esmc_model__ElasticNet_high_err,esmc_model__SVR_rbf_abserr,esmc_model__SVR_rbf_pred,esmc_model__SVR_rbf_high_err,prost_t5_model__Ridge_abserr,prost_t5_model__Ridge_pred,prost_t5_model__Ridge_high_err,prost_t5_model_abserr,prost_t5_model_pred,prost_t5_model_high_err,prost_t5_model__ElasticNet_abserr,prost_t5_model__ElasticNet_pred,prost_t5_model__ElasticNet_high_err,prost_t5_model__SVR_rbf_abserr,prost_t5_model__SVR_rbf_pred,prost_t5_model__SVR_rbf_high_err,prot_t5_model__Ridge_abserr,prot_t5_model__Ridge_pred,prot_t5_model__Ridge_high_err,prot_t5_model_abserr,prot_t5_model_pred,prot_t5_model_high_err,prot_t5_model__ElasticNet_abserr,prot_t5_model__ElasticNet_pred,prot_t5_model__ElasticNet_high_err,prot_t5_model__SVR_rbf_abserr,prot_t5_model__SVR_rbf_pred,prot_t5_model__SVR_rbf_high_err,protbert_model__Ridge_abserr,protbert_model__Ridge_pred,protbert_model__Ridge_high_err,protbert_model_abserr,protbert_model_pred,protbert_model_high_err,protbert_model__ElasticNet_abserr,protbert_model__ElasticNet_pred,protbert_model__ElasticNet_high_err,protbert_model__SVR_rbf_abserr,protbert_model__SVR_rbf_pred,protbert_model__SVR_rbf_high_err,ankh_model__Ridge_abserr,ankh_model__Ridge_pred,ankh_model__Ridge_high_err,ankh_model_abserr,ankh_model_pred,ankh_model_high_err,ankh_model__ElasticNet_abserr,ankh_model__ElasticNet_pred,ankh_model__ElasticNet_high_err,ankh_model__SVR_rbf_abserr,ankh_model__SVR_rbf_pred,ankh_model__SVR_rbf_high_err,n_models_high_err
tabalumab,203.97,2,27.98617007804185,175.98382992195815,0.0,9.414735851241403,194.5552641487586,0.0,35.55585672903331,168.4141432709667,0.0,15.991123126969882,219.96112312696988,0.0,80.69756860970766,123.27243139029234,0.0,20.57000890052194,183.39999109947806,0.0,50.264749707345715,153.70525029265428,0.0,11.885387059760262,215.85538705976026,0.0,115.44274733324278,88.52725266675722,0.0,11.20952936495351,215.1795293649535,0.0,70.86152389442688,133.10847610557312,0.0,11.900177531672114,215.8701775316721,0.0,9.369026180143408,194.6009738198566,0.0,18.981972672952537,222.95197267295254,0.0,0.3143354072994953,203.6556645927005,0.0,35.533574081915674,239.50357408191567,0.0,52.288654959346985,151.681345040653,0.0,27.771170034446328,176.19882996555367,0.0,45.669798763443254,158.30020123655675,0.0,7.475427755973186,211.44542775597318,0.0,0.0
ponezumab,128.11,4,91.26873969057459,219.3787396905746,0.0,58.99601306045,187.10601306045,0.0,73.2975805623903,201.4075805623903,0.0,74.30931953916257,202.4193195391626,0.0,64.09990201605905,192.20990201605906,0.0,24.726103772248507,152.83610377224852,0.0,30.378817857813203,158.48881785781322,0.0,71.50306168476669,199.6130616847667,0.0,108.72678488991167,236.83678488991168,0.0,37.60966764880615,165.71966764880617,0.0,48.01573352256753,176.12573352256754,0.0,66.90617985568363,195.01617985568365,0.0,101.05654033121198,229.166540331212,0.0,40.7237995642825,168.83379956428251,0.0,68.71752639373321,196.82752639373322,0.0,70.0765906607887,198.1865906607887,0.0,72.44004638785904,200.55004638785906,0.0,5.086948107250748,133.19694810725076,0.0,36.7024759325152,164.8124759325152,0.0,71.69046422520074,199.80046422520076,0.0,0.0
toripalimab,142.34,4,54.5793138208422,196.9193138208422,0.0,47.90148199131673,190.24148199131673,0.0,34.44221232813507,176.78221232813507,0.0,55.343689753164284,197.6836897531643,0.0,20.046210560074684,122.29378943992532,0.0,12.404066564848591,129.9359334351514,0.0,15.884019090813567,126.45598090918644,0.0,55.21909764513674,197.55909764513675,0.0,67.85460181278435,210.19460181278436,0.0,57.2099605180276,199.5499605180276,0.0,42.05376357435952,184.39376357435953,0.0,54.24003584595792,196.58003584595792,0.0,22.561248080755234,164.90124808075524,0.0,53.3604230555585,195.7004230555585,0.0,18.128447781566678,160.46844778156668,0.0,59.70556260602936,202.04556260602936,0.0,0.8652132391677583,141.47478676083225,0.0,0.4944764020621051,142.8344764020621,0.0,4.878172851206898,137.4618271487931,0.0,57.10187391536414,199.44187391536414,0.0,0.0
spartalizumab,170.36,3,76.53089117579455,246.89089117579456,0.0,60.96495033941062,231.32495033941063,0.0,57.13753302348499,227.497533023485,0.0,61.56743205359098,231.927432053591,0.0,114.38488109426362,284.74488109426363,0.0,74.5693759698481,244.9293759698481,0.0,112.87031377758325,283.23031377758326,0.0,65.91608911021413,236.27608911021414,0.0,120.17949364972532,290.53949364972533,0.0,90.3200931303329,260.6800931303329,0.0,113.39783431308626,283.7578343130863,0.0,68.45572008274982,238.81572008274983,0.0,69.09340130055443,239.45340130055445,0.0,50.67634427290537,221.03634427290538,0.0,45.57693941527759,215.9369394152776,0.0,46.7906812247667,217.1506812247667,0.0,93.29703833145362,263.65703833145363,0.0,58.88845497413976,229.24845497413978,0.0,81.64799645065386,252.00799645065388,0.0,58.85764693922164,229.21764693922165,0.0,0.0
solanezumab,187.04,1,12.512453858985538,199.55245385898553,0.0,67.39894872101584,254.43894872101583,0.0,55.74500575324018,242.78500575324017,0.0,32.83568753570009,219.87568753570008,0.0,39.043966745894835,226.08396674589483,0.0,83.71247904445491,270.7524790444549,0.0,66.17265793253287,253.21265793253286,0.0,45.13743926333274,232.17743926333273,0.0,24.093764018533506,211.1337640185335,0.0,54.25626624454395,241.29626624454394,0.0,83.21402150303814,270.25402150303813,0.0,37.46781377110699,224.50781377110698,0.0,15.606978878827135,202.64697887882713,0.0,55.64380624564359,242.68380624564358,0.0,40.33880490338183,227.37880490338182,0.0,41.707401586668425,228.74740158666842,0.0,22.522906554499713,209.5629065544997,0.0,57.905907341185895,244.9459073411859,0.0,51.307771175411744,238.34777117541174,0.0,39.7144105908402,226.7544105908402,0.0,0.0
simtuzumab,231.48,4,39.6834452663181,271.1634452663181,0.0,43.22978089977292,188.25021910022707,0.0,18.069468779993088,249.54946877999308,0.0,28.258661619809686,203.2213383801903,0.0,39.964109674163694,191.5158903258363,0.0,56.22685625307142,175.25314374692857,0.0,29.27405423555271,202.20594576444728,0.0,29.329998581675625,202.15000141832436,0.0,1.5441661847783905,233.02416618477838,0.0,24.835400020831884,206.6445999791681,0.0,10.589360703362445,242.06936070336243,0.0,31.471514365575842,200.00848563442415,0.0,14.622980053924636,246.10298005392463,0.0,46.10084798154335,185.37915201845664,0.0,26.388468090810733,205.09153190918926,0.0,31.937859137781544,199.54214086221845,0.0,45.38035830372664,276.8603583037266,0.0,22.235683610381642,209.24431638961835,0.0,25.760583509315524,257.2405835093155,0.0,26.007994441164755,205.47200555883524,0.0,0.0
adalimumab,313.39,0,28.58777758892637,284.8022224110736,0.0,43.05385226197876,270.3361477380212,0.0,37.42071158207932,275.96928841792067,0.0,74.30445068627878,239.0855493137212,0.0,11.451976537324583,301.9380234626754,0.0,70.2793399067098,243.1106600932902,0.0,41.3206468934319,272.0693531065681,0.0,84.4817252813686,228.9082747186314,0.0,65.90415512127939,247.4858448787206,0.0,82.81378798851415,230.57621201148584,0.0,56.45019279784162,256.93980720215836,0.0,89.66610856949845,223.72389143050154,0.0,0.9053654281980812,314.29536542819807,0.0,53.333380504457296,260.0566194955427,0.0,21.737970792192527,291.65202920780746,0.0,80.56988135392106,232.82011864607892,0.0,73.55363742951954,239.83636257048045,0.0,48.974711149026916,264.41528885097307,0.0,49.62336680865906,263.76663319134093,0.0,72.67112161329618,240.7188783867038,0.0,0.0
sifalimumab,232.62,3,37.29814772120511,269.9181477212051,0.0,36.99896742487232,269.6189674248723,0.0,59.577763604116,292.197763604116,0.0,23.49149597918995,256.11149597918995,0.0,20.270122609147734,252.89012260914774,0.0,28.582235215505705,261.2022352155057,0.0,40.86264238988883,273.48264238988884,0.0,11.898070817455135,244.51807081745514,0.0,44.534587936022206,277.1545879360222,0.0,62.274931260566916,294.8949312605669,0.0,53.73910347138241,286.3591034713824,0.0,8.604874628559998,241.22487462856,0.0,89.52091585879566,322.14091585879567,0.0,7.028857071200775,239.64885707120078,0.0,93.48672121649645,326.10672121649645,0.0,21.140874899275104,253.7608748992751,0.0,31.828437146537055,264.44843714653706,0.0,47.61399387048613,280.23399387048613,0.0,64.936933531926,297.556933531926,0.0,9.141420809825263,241.76142080982527,0.0,0.0
secukinumab,193.48,2,14.074611558207465,179.40538844179252,0.0,1.4559227481941832,194.93592274819417,0.0,44.717521640179,148.762478359821,0.0,32.136160828393315,225.6161608283933,0.0,34.17784884420249,227.65784884420248,0.0,10.556962025277613,182.92303797472238,0.0,29.60435596247251,163.87564403752748,0.0,36.766327869135495,230.24632786913548,0.0,84.53277092627215,278.01277092627214,0.0,8.192515750203455,201.67251575020344,0.0,0.07726195911570244,193.4027380408843,0.0,38.58822228847092,232.0682222884709,0.0,126.05994933856871,319.5399493385687,0.0,29.285135305775043,222.76513530577503,0.0,25.38885036336987,218.86885036336986,0.0,38.491792626068104,231.9717926260681,0.0,3.2926731017287523,196.77267310172874,0.0,27.354647050896176,220.83464705089617,0.0,3.8991060789240066,189.58089392107598,0.0,43.53191962104057,237.01191962104056,0.0,0.0
risankizumab,210.41,1,51.93592270447303,158.47407729552697,0.0,25.21050630386395,235.62050630386395,0.0,10.687171834938027,199.72282816506197,0.0,9.913830092336184,220.32383009233618,0.0,39.17328034249337,249.58328034249337,0.0,13.025639915152055,223.43563991515205,0.0,19.853091742151975,230.26309174215197,0.0,10.55872578596535,220.96872578596535,0.0,9.762780713766062,200.64721928623393,0.0,5.857866928804924,216.26786692880492,0.0,2.9956134055420023,207.414386594458,0.0,5.55715423316073,215.96715423316073,0.0,118.64787396917396,91.76212603082604,0.0,26.15912323629749,236.5691232362975,0.0,77.04975483594919,133.3602451640508,0.0,5.3264033166300635,215.73640331663006,0.0,37.891058926929844,248.30105892692984,0.0,0.9412027799492648,211.35120277994926,0.0,11.547741877393918,221.95774187739391,0.0,0.20810660367081368,210.6181066036708,0.0,0.0
satralizumab,211.24,1,5.52174106634277,216.76174106634278,0.0,22.130087412991827,189.10991258700818,0.0,4.207297915732852,207.03270208426716,0.0,4.083763406211119,215.32376340621113,0.0,34.154179428944644,177.08582057105536,0.0,27.446862500954808,238.68686250095482,0.0,6.295739083718502,204.9442609162815,0.0,18.12294223247764,229.36294223247765,0.0,11.61601529651881,222.85601529651882,0.0,3.769918451682429,207.47008154831758,0.0,34.114067202202875,177.12593279779713,0.0,10.42027160027422,221.66027160027423,0.0,46.547471318279065,257.7874713182791,0.0,47.9909066667995,259.2309066667995,0.0,26.750486728915718,237.99048672891573,0.0,24.360006247838783,235.6000062478388,0.0,36.411299857048135,247.65129985704814,0.0,17.934231659991553,229.17423165999156,0.0,12.2309506081275,223.4709506081275,0.0,13.638183276810167,224.87818327681018,0.0,0.0
sarilumab,285.99,0,4.776753697123297,290.7667536971233,0.0,32.36368062021597,253.62631937978404,0.0,9.535060607588491,276.4549393924115,0.0,50.45456439889932,235.5354356011007,0.0,57.97803529599631,228.0119647040037,0.0,40.80720839920551,245.1827916007945,0.0,19.812034237868147,266.17796576213186,0.0,48.52339499871195,237.46660500128806,0.0,20.748870796687015,306.738870796687,0.0,58.449490527482055,227.54050947251795,0.0,14.624419041166107,300.6144190411661,0.0,56.00902616801966,229.98097383198035,0.0,46.205936285117275,332.1959362851173,0.0,21.17934098180075,264.81065901819926,0.0,19.30339434594731,305.2933943459473,0.0,54.745977816238906,231.2440221837611,0.0,20.33107356777657,306.3210735677766,0.0,29.582548086240763,256.40745191375925,0.0,5.735157776390736,291.72515777639074,0.0,45.97585428776637,240.01414571223364,0.0,0.0
teplizumab,190.23,1,41.01016674173039,231.24016674173038,0.0,27.333265256579352,217.56326525657934,0.0,35.03808967910365,225.26808967910364,0.0,40.984552127995755,231.21455212799574,0.0,30.343339724495507,220.5733397244955,0.0,46.68382359564828,236.91382359564827,0.0,53.53632799434203,243.76632799434202,0.0,49.10031105648872,239.3303110564887,0.0,54.38438285207968,244.61438285207967,0.0,50.287880042219626,240.51788004221962,0.0,53.97231478604962,244.2023147860496,0.0,50.922278204934,241.152278204934,0.0,12.539165502453926,177.69083449754606,0.0,51.33680750013582,241.5668075001358,0.0,45.53692043836082,235.7669204383608,0.0,34.69803318166592,224.9280331816659,0.0,69.0708456788918,259.3008456788918,0.0,89.13459992914014,279.3645999291401,0.0,86.50427379649923,276.7342737964992,0.0,51.72553554639498,241.95553554639497,0.0,0.0
rovalpituzumab,174.63,3,20.63616902951921,195.2661690295192,0.0,79.74916863628411,254.3791686362841,0.0,34.77921848396534,209.40921848396533,0.0,67.45746123082893,242.08746123082892,0.0,8.055732459027695,166.5742675409723,0.0,68.69305909842939,243.32305909842938,0.0,26.408513278105005,201.038513278105,0.0,55.04464262711298,229.67464262711297,0.0,16.475942328538395,191.1059423285384,0.0,90.90396518960813,265.5339651896081,0.0,58.159958447175086,232.78995844717508,0.0,63.9290996400031,238.5590996400031,0.0,45.73109858195767,128.89890141804233,0.0,55.60125042584562,230.23125042584562,0.0,8.217965989591164,182.84796598959116,0.0,70.32291480912858,244.95291480912857,0.0,74.01985145028613,100.61014854971387,0.0,74.87190635850109,249.5019063585011,0.0,7.5750671441707595,182.20506714417076,0.0,52.91085264974282,227.54085264974282,0.0,0.0
amatuximab,224.95,2,58.31953756811578,166.6304624318842,0.0,4.481436127345518,220.46856387265447,0.0,46.6515962008736,178.2984037991264,0.0,0.18561741668503373,225.13561741668502,0.0,19.705385755057648,205.24461424494234,0.0,17.852677325427237,242.80267732542723,0.0,1.1480950842011737,226.09809508420116,0.0,8.956956460923408,233.9069564609234,0.0,116.4269550477928,108.52304495220719,0.0,29.10954049586684,254.05954049586683,0.0,67.4518304112178,157.4981695887822,0.0,9.57097890875599,234.52097890875598,0.0,13.299662188421365,211.65033781157862,0.0,33.07924606334717,258.02924606334716,0.0,0.14184828889028722,225.09184828889028,0.0,3.854830299843371,228.80483029984336,0.0,62.91129974140509,162.0387002585949,0.0,25.96528922142096,250.91528922142095,0.0,24.78453283409445,200.16546716590554,0.0,6.206268167756434,231.15626816775642,0.0,0.0
andecaliximab,291.17,3,97.89252218980863,193.27747781019139,0.0,85.91331253084178,205.25668746915824,0.0,66.29487320840562,224.8751267915944,0.0,75.35910474284114,215.81089525715888,0.0,91.71398763473888,199.45601236526113,0.0,32.208399523592675,258.96160047640734,0.0,64.3235703906987,226.8464296093013,0.0,58.32676855235283,232.84323144764718,0.0,106.77899269059714,184.39100730940288,0.0,53.29451784069374,237.87548215930627,0.0,70.010696089547,221.15930391045302,0.0,57.74835238808785,233.42164761191216,0.0,70.51540780151049,220.65459219848952,0.0,99.93787720607949,191.23212279392052,0.0,89.57238389828703,201.597616101713,0.0,85.77630018932305,205.39369981067696,0.0,96.60132518300881,194.5686748169912,0.0,27.672637555854067,263.49736244414595,0.0,70.66751304894976,220.50248695105026,0.0,64.91692435434285,226.25307564565716,0.0,0.0
urelumab,180.78,2,3.098246763179901,177.6817532368201,0.0,6.059724226259107,174.7202757737409,0.0,16.37563207599223,164.40436792400777,0.0,35.97649749372249,216.7564974937225,0.0,35.867654729719874,144.91234527028013,0.0,1.8533923010198237,182.63339230101982,0.0,8.621199182117067,172.15880081788293,0.0,34.492644622543736,215.27264462254374,0.0,57.10870076902995,237.88870076902995,0.0,39.933674983104794,220.7136749831048,0.0,52.104176631564854,232.88417663156486,0.0,33.65679889516994,214.43679889516994,0.0,41.58075042332726,222.36075042332726,0.0,28.876124545890804,209.6561245458908,0.0,16.07462594170542,196.85462594170542,0.0,50.99925465283448,231.77925465283448,0.0,17.6029156152251,198.3829156152251,0.0,6.130055786588315,186.91005578658832,0.0,8.31696776349608,189.09696776349608,0.0,29.99349984287187,210.77349984287187,0.0,0.0
ustekinumab,168.63,3,28.522926292181495,197.1529262921815,0.0,77.08915254827201,245.719152548272,0.0,31.029027582958832,199.65902758295883,0.0,63.09242223850438,231.72242223850438,0.0,107.0785701329637,275.7085701329637,0.0,72.726255890582,241.356255890582,0.0,69.25305583522228,237.88305583522228,0.0,56.32350802503234,224.95350802503233,0.0,99.95218786814144,268.58218786814143,0.0,65.66488846003267,234.29488846003267,0.0,87.1903068093365,255.8203068093365,0.0,64.5900575315494,233.2200575315494,0.0,92.37901275037228,261.0090127503723,0.0,27.21170486283623,195.84170486283622,0.0,75.87242968566721,244.5024296856672,0.0,65.53886121589355,234.16886121589354,0.0,20.488413929409887,189.11841392940988,0.0,76.966346334604,245.596346334604,0.0,49.17743749512016,217.80743749512015,0.0,55.39011516749619,224.0201151674962,0.0,0.0
robatumumab,221.22,2,87.57328944158641,133.6467105584136,0.0,39.05003036467073,182.16996963532927,0.0,73.17630411124938,148.04369588875062,0.0,6.135662485067201,215.0843375149328,0.0,51.35139396252913,169.86860603747087,0.0,8.707100731629424,229.92710073162942,0.0,36.26126125064161,184.9587387493584,0.0,12.874579244996085,234.09457924499608,0.0,21.62489936390105,199.59510063609895,0.0,21.28643399411868,199.93356600588132,0.0,38.83080602524029,182.3891939747597,0.0,5.96037381563022,227.18037381563022,0.0,36.52043766705614,184.69956233294386,0.0,15.686453547633022,236.90645354763302,0.0,17.596627733854433,203.62337226614557,0.0,8.153829190929514,229.3738291909295,0.0,114.17740904015935,107.04259095984065,0.0,27.874962889869295,193.3450371101307,0.0,76.02722474664387,145.19277525335613,0.0,11.645658639230192,232.8656586392302,0.0,0.0
rituximab,183.88,2,10.766950308620068,173.11304969137993,0.0,26.337363253576598,210.2173632535766,0.0,10.191674995849382,194.07167499584938,0.0,36.25988635217905,220.13988635217905,0.0,45.11083129655174,228.99083129655173,0.0,88.10417499548072,271.9841749954807,0.0,66.65141262263151,250.5314126226315,0.0,52.475884920222484,236.35588492022248,0.0,26.66068356528058,157.21931643471942,0.0,68.89134972501267,252.77134972501267,0.0,8.112919443143653,191.99291944314365,0.0,43.69816218934784,227.57816218934784,0.0,89.63111686693185,273.51111686693184,0.0,75.9303671398174,259.8103671398174,0.0,74.94469582876025,258.82469582876024,0.0,45.82123529093809,229.7012352909381,0.0,21.685710161559882,205.56571016155988,0.0,57.41992337111898,241.29992337111898,0.0,43.801858208812035,227.68185820881203,0.0,42.64461165734653,226.52461165734653,0.0,0.0
prasinezumab,210.41,0,38.448501255113484,248.85850125511348,0.0,52.94744959612413,263.3574495961241,0.0,81.65728681520338,292.0672868152034,0.0,24.949560995818814,235.3595609958188,0.0,125.00769007661253,335.41769007661253,0.0,36.810326625468264,247.22032662546826,0.0,103.14557842860583,313.5555784286058,0.0,14.14269784379323,224.55269784379323,0.0,89.07956645896931,299.4895664589693,0.0,37.26822989198405,247.67822989198405,0.0,67.07841167197446,277.48841167197446,0.0,10.823292834630138,221.23329283463013,0.0,61.471593195193435,271.88159319519343,0.0,60.13584779160075,270.54584779160075,0.0,78.14843063756015,288.55843063756015,0.0,18.451518984674095,228.8615189846741,0.0,2.5242567530832503,212.93425675308325,0.0,22.207671408791015,232.617671408791,0.0,42.2602149669429,252.6702149669429,0.0,9.601057536617873,220.01105753661787,0.0,0.0
brodalumab,281.07,2,68.40771718502316,349.47771718502315,0.0,40.70335299198592,240.36664700801407,0.0,28.92864691260695,309.99864691260694,0.0,46.49265870710724,234.57734129289275,0.0,65.53101296960688,346.60101296960687,0.0,10.861136822983497,270.2088631770165,0.0,24.681981292701494,305.7519812927015,0.0,41.25599501756679,239.8140049824332,0.0,30.422278690389703,311.4922786903897,0.0,40.070865617171336,240.99913438282866,0.0,11.567360559880967,269.502639440119,0.0,41.99929179978781,239.07070820021218,0.0,11.69362127669109,292.7636212766911,0.0,49.281810732983644,231.78818926701635,0.0,12.30724207094903,268.76275792905096,0.0,42.03015271810875,239.03984728189124,0.0,11.753844609772955,292.82384460977295,0.0,28.80550473778146,252.26449526221853,0.0,5.989713847811288,275.0802861521887,0.0,49.42656674159804,231.64343325840196,0.0,0.0
polatuzumab,266.55,0,3.529945940141488,263.0200540598585,0.0,32.14878677181565,234.40121322818436,0.0,36.396533543629545,230.15346645637047,0.0,49.54132537305233,217.00867462694768,0.0,69.20306888460578,197.34693111539423,0.0,59.167974564113706,207.3820254358863,0.0,74.77444488446437,191.77555511553564,0.0,54.18716352962073,212.36283647037928,0.0,31.557931337441687,298.1079313374417,0.0,33.64290488388397,232.90709511611604,0.0,17.362806199988597,283.9128061999886,0.0,43.33727467792943,223.21272532207058,0.0,20.856609417953507,287.4066094179535,0.0,38.46076073625619,228.08923926374382,0.0,24.80697233335212,241.7430276666479,0.0,66.04001297445691,200.5099870255431,0.0,8.259032852510018,274.80903285251003,0.0,12.654845193307665,253.89515480669235,0.0,24.660092002226747,241.88990799777326,0.0,56.78687560379538,209.76312439620463,0.0,0.0
